commit,[similarity,combination]
0a4e41dbd3311c98ec7b1b8b951e0d7dd3f2bae8,['12', "['Token.sol']"]
0ec6b921c7cb7adff422ad7cadb9168a924b720a,['12', "['Token.sol']"]
1f1d5d49971c853e7bbd3b8a3a13b22d871db3df,['12', "['Token.sol']"]
9044e7ff57f2e5a6a7b5d3a45f19d2877d2b3c3a,['12', "['Token.sol']"]
290ff904af7f0ddafe8bff0c3a440b948a0888bc,['12', "['Token.sol']"]
98d91748a5b47fda18e5bbfa5c1ffe19a1548054,['14', "['ExampleMigration.sol'", " 'Token.sol']"]
23a263e172121926fd3d187f7102429971768413,['15', "['ExampleMigration.sol'", " 'Token.sol'", " 'ProxyAccount.sol'", " 'BadWallet.sol']"]
d1cef0cd60cc120d204566ef8720bf76dadd0ede,['15', "['ExampleMigration.sol'", " 'Token.sol'", " 'ProxyAccount.sol'", " 'BadWallet.sol']"]
1a46979e08b6202f228ae5714dc192d373cb208a,['15', "['ExampleMigration.sol'", " 'Token.sol'", " 'ProxyAccount.sol'", " 'BadWallet.sol']"]
dffecea55ce853cff47d6bfe5b99da32084bc1a6,['15', "['ExampleMigration.sol'", " 'Token.sol'", " 'ProxyAccount.sol'", " 'BadWallet.sol']"]
7115fef7fd8025eb3deaa4a30fbe0932f7fa5177,['15', "['ExampleMigration.sol'", " 'Token.sol'", " 'ProxyAccount.sol'", " 'BadWallet.sol']"]
286e2037e898a605be9c4bc29087d3ead5f41310,['15', "['ExampleMigration.sol'", " 'Token.sol'", " 'ProxyAccount.sol'", " 'BadWallet.sol']"]
2d30ab0a76dccd6e34b60798cff30f2724f9a1c4,['15', "['ExampleMigration.sol'", " 'Token.sol'", " 'ProxyAccount.sol'", " 'BadWallet.sol']"]
e913164cdc7c01fe15d6798f160bb660599571af,['38', "['Token.sol'", " 'GNTAllocation.sol'", " 'BadWallet.sol']"]
5b229285db7f85645ee01e356952e0b7a872d7b7,['38', "['Token.sol'", " 'GNTAllocation.sol'", " 'BadWallet.sol']"]
3f760021b92bb491d45ff01dbb9393a9a9558914,['38', "['Token.sol'", " 'GNTAllocation.sol'", " 'BadWallet.sol']"]
0556a993d7a1ac58310a16ab7dcb28689e0ad888,['38', "['Token.sol'", " 'GNTAllocation.sol'", " 'BadWallet.sol']"]
ba72ceb4fe746fde648e5ea28adcba55e2bc3cd9,['40', "['Token.sol'", " 'GNTAllocation.sol'", " 'BadWallet.sol']"]
50100b27a7c6841ed430a028d100f5d45ba08fb1,['42', "['Token.sol'", " 'GNTAllocation.sol'", " 'BadWallet.sol']"]
2cde85699a4528f0ff9ebb811f8b0e8bf85d7345,['42', "['Token.sol'", " 'GNTAllocation.sol'", " 'BadWallet.sol']"]
05ea4b14ddc593bf06ae08766040448f55e1b273,['72', "['Token.sol'", " 'GNTAllocation.sol']"]
a8d7803fad8ee6452ee004ca299d55b507dc1065,['72', "['Token.sol'", " 'GNTAllocation.sol']"]
355566bfe938eb0134ccf1345e1df0d36fa37deb,['72', "['Token.sol'", " 'GNTAllocation.sol']"]
7fc739c894ed8d1281101cc4bdbb296597810865,['75', "['Token.sol'", " 'GNTAllocation.sol']"]
fa5941c31dd2df0987544eeae1ed2a17daeca35f,['85', "['Token.sol'", " 'GNTAllocation.sol']"]
71671874a5b120c7a952e552c2da5a95a4b394a0,['86', "['Token.sol'", " 'GNTAllocation.sol']"]
d41fdea13eeb2a9479053ed03984d093056c7298,['86', "['Token.sol'", " 'GNTAllocation.sol']"]
7eab087b8434da23ac5761906fd7a89ff8dae039,['86', "['Token.sol'", " 'GNTAllocation.sol']"]
50bf8af3ac359401d46b4047df096020e19ba9dd,['86', "['Token.sol'", " 'GNTAllocation.sol']"]
ae5cd98dfc7c16f402d02589f8ab6cf394d70ad5,['86', "['Token.sol'", " 'GNTAllocation.sol']"]
6bd8c78a96ce59f6ceafd8f7bbdc12fd1f9a9c03,['86', "['Token.sol'", " 'GNTAllocation.sol']"]
f6bf7347b967fe986e1e5268c87eb5db75f8f2f6,['86', "['Token.sol'", " 'GNTAllocation.sol']"]
b4eaa37db8dbb4cfa199c030607c8d1ed4894006,['86', "['Token.sol'", " 'GNTAllocation.sol']"]
e7b20fcfd6fdd12b8760bb62c86b7a7433b84c3d,['86', "['Token.sol'", " 'GNTAllocation.sol']"]
26af20e866d3ec671fa1c6f88dd791aadf56db7e,['98', "['Token.sol'", " 'GNTAllocation.sol']"]
9196f3e96e5f1a197900dbffeea463751f57c409,['100', "['Token.sol'", " 'GNTAllocation.sol']"]
97a55ec041a65f5798917f47c5e1cf61e4499aa0,['100', "['Token.sol'", " 'GNTAllocation.sol']"]
c619f831e509005856002b2c1c265023590b7b23,['100', "['Token.sol'", " 'GNTAllocation.sol']"]
d2328edc2843bf0bdd1b31872fb4b18056a9bf2f,['100', "['Token.sol'", " 'GNTAllocation.sol']"]
